,id,parentId,proposalId,page,userId,userType,date,time,text,numVotes,numPositiveVotes,numNegativeVotes
3968,124865,-1,15996,4,8321,,2017-03-06,0 days 15:56:30,"Insisto en el mismo punto que mis convecinos. El barrio carece de infraestructuras y de transporte público. Tan sólo una línea de autobús 77 que tarda, en hora punta, 20-25 minutos en llegar hasta la parada de metro más cercana. Creo que hay temas más prioritarios, competencia del Ayuntamiento, que este experimento.",5,5,0
3969,124897,124825,15711,1,1211,,2017-03-06,0 days 18:33:08,"No me escudo de nada, lo que ocurre es que no acabas de darte cuenta de que mi objetivo no era más que decirte que no faltaras el respeto a la gente en este foro. Nada más, el resto de la conversación no ha sido más que un capriho tuyo, sin fundamentos, y monologuizado.",4,3,1
3970,124898,124825,15711,1,1211,,2017-03-06,0 days 18:34:07,"Hasta otra, majo.",4,3,1
3971,124906,-1,15996,3,423256,,2017-03-06,0 days 19:21:44,"No puedo entender esta propuesta. Nuestro barrio está en pañales, no hay nada más que una linea de autobús. Sra. Carmena, dote a nuestro barrio de las infraestructuras necesarias y luego piense en otras cosas.",7,7,0
3972,124914,-1,15711,13,423266,,2017-03-06,0 days 20:02:32,"Soy de Rejas, San Blas, y nos quieren hacer lo mismi. Teneis mi apoyo.",4,3,1
3973,124919,-1,15996,9,18510,,2017-03-06,0 days 20:56:46,"Es cierto que la Comunidad de Madrid Cifuentes - PP pasa del barrio de Rejas y no construye, como es su obligación el Colegio, Instituto, dotación de salud adecuada, etc. Étera. Pero eso no tiene nada que ver con esto. El Ayuntamiento sí está cumpliendo y está responsabilizandose. No todos son iguales.",5,1,4
3974,124920,-1,15711,9,18510,,2017-03-06,0 days 20:57:37,"Es cierto que la Comunidad de Madrid Cifuentes - PP pasa del barrio de Valdebebas y no construye, como es su obligación el Colegio, Instituto, dotación de salud adecuada, etc. Étera. Pero eso no tiene nada que ver con esto. El Ayuntamiento sí está cumpliendo y está responsabilizandose. No todos son iguales.",5,4,1
3975,124921,124603,15711,13,18510,,2017-03-06,0 days 21:21:23,"Que da 4000 viviendas proyectadas vayan 31 en el Edificio Verde de Valdebebas es decir el 077 y haya personas protestando precisamente en dónde menos hay proyectadas es de una insolidaridad vergonzosa. Los barrios que van a tener 500 600 700 ¿Qué tendrían que hacer un dramón? ¿suicidadarse? Es insolidario esto. Además que en Valdebebas va un buen ritmo de inversiones municipales, es verdad que seguimos necesitando muchas equipaciones que faltan, y hay que insistir con ello al Ayuntamiento, claro que sí, pero son sobre todo las inversiones que son competencia de la Comunidad las que no se hacen. Como sabemos la Comunidad la gobierna otro partido el PP no puede echarsele la culpa al Ayuntamiento de lo que la Comunidad no hace.",3,2,1
3976,124935,-1,15996,7,423299,,2017-03-06,0 days 22:43:14,Entre todos podremos con estos subterfugios de este ayuntamiento. Votado valdebebas y rejas.,3,2,1
3977,124947,124655,15711,1,84935,,2017-03-07,0 days 00:16:58,"En serio, ¿no puede usted argumentar sin insultar o manifestar odio ideológico?.",5,4,1
3978,124959,-1,15996,4,286984,,2017-03-07,0 days 01:34:37,"Necesitamos líneas de autobuses a Av. América, al Ramón y Cajal metro, cercanías, accesos por carretera que son auténticas ratoneras, instituto, polideportivo, carril bicicleta, aún con contenedores de basura en las calles, parques sin mantenimiento. En este barrio, cada vez que queremos ejercer nuestro derecho a votar, tenemos que desplazarnos por coche o autobús porque no tenemos ni colegio electoral en el barrio. Dependiendo de la zona en que se viva, desplazarse al colegio electoral supone de 30 a 45 minutos andando imagínense lo que representa para una persona anciana o discapacitada y ojo, que estamos hablando de la ciudad de Madrid. Déjense de experimentos sociales, crear corralas que existían en el s. XIX en pleno s. XXI. Lo que pedimos que si escasean los recursos, por favor prioricen según necesidad. Estamos hablando de tan sólo 31 viviendas cuando Madrid está plagado de pisos acabados y vacíos y con ese dinero por ejemplo se podría construir el edificio para el IES.",4,4,0
3979,125086,123071,15711,1,182428,,2017-03-07,0 days 17:43:54,Tenéis el mismo número de centros culturales que distritos que casi duplican vuestra población. El proyecto anteproyecto más bien todavía dice literalmente: salón de actos-auditorio interior para 100 personas que sirva como equipamiento de ocio y cultura para el barrio no solo para las personas residentes De hecho yo me quejaría de que solo sea para 100 cuando la media de salones de actos públicos y privados son de unas 150 personas.,1,0,1
3980,125087,116880,15711,1,182428,,2017-03-07,0 days 17:45:23,"Tenéis el mismo número de centros culturales que distritos que casi duplican vuestra población. El proyecto anteproyecto más bien todavía dice literalmente: salón de actos-auditorio interior para 100 personas que sirva como equipamiento de ocio y cultura para el barrio no solo para las personas residentes De hecho yo me quejaría de que solo sea para 100 cuando la media de salones de actos públicos y privados son de unas 150 personas. Tranquila, María Eugenia. Muchos más seguimos sin entender cuál es el problema.",4,0,4
3981,125091,125086,15711,1,103472,,2017-03-07,0 days 18:11:25,Qué distrito no tiene centro cultural?.,0,0,0
3982,125092,-1,15711,16,103472,,2017-03-07,0 days 18:12:30,Ya lo he dicho en otros foros. La chacha de baloncesto y las dotaciones de Artefacto son tiritas para un brazo roto.,3,2,1
3983,125093,125087,15711,1,103472,,2017-03-07,0 days 18:19:44,El problema es claro: 1 Perder dinero con la no venta parcela 2 No usar el resto de parcelas destinadas a dotaciones públicas del barrio. 3 Poner unas dotaciones innecesarias no prioritarias e insuficientes con tal de callar la boca al barrio. 4 Hacer una cancha de baloncesto después de tirar un proyecto de polideportivo. 4 Solicitar a la Comunidad de Madrid un centro de salud para Valdebebas y Carcavas en Timón no es accesible andando y mucho menos en transporte público Mentiras y más mentiras que ya hemos tenido de otros partidos políticos.,1,1,0
3984,125094,123260,15711,1,103472,,2017-03-07,0 days 18:24:14,"No, porque es la excusa perfecta para no hacer lo que estaba proyectado en el barrio un auditorio y un centro cultural, así como polideportivo.",6,5,1
3985,125096,122606,15711,1,103472,,2017-03-07,0 days 18:26:39,"Alguien que viva en el barrio y sepa las carencias no hablaría así. Yo estoy en paro, dependo de dos autobuses sin marquesina porque no tengo coche. Y a mi no me correspondia vivie da social según ellos. Artefacto no es una prioridad.",10,9,1
3986,125097,122605,15711,1,103472,,2017-03-07,0 days 18:27:30,Maria Eugenia cambia el argumento. En serio. Que no hay centro cultural.,3,3,0
3987,125098,123569,15711,1,103472,,2017-03-07,0 days 18:29:27,Y la escuela infantil? y la solicitud de Ahora Madrid a la Comunidad para que el centro de salud para Valdebebas vaya en Timón cuando no es accesible más que en coche? y el centro cultural? y el polideportivo o piscinas?.,5,5,0
3988,125099,115686,15711,1,103472,,2017-03-07,0 days 18:31:22,Pero si es culpa de Ahora Madrid proponer a la Comunidad lugar innacesibles para el centro de salud. Eso es mirar por ellos y no por los ciudadanos.,0,0,0
3989,125102,122607,15711,1,103472,,2017-03-07,0 days 18:33:11,En serio Maria Eugenia. Se nota muuuucho que no vives en el barrio. Es mejor que no hables sin saber. Hasta accidentes de tráfico por la falta de visibilidad por los setos de las medianas.,3,3,0
3990,125103,123265,15711,1,103472,,2017-03-07,0 days 18:34:33,"Tanto garan como Aurelio perdeis la razón faltando al respeto. Da verguenza leeros. Por favor, educación ante todo.",3,2,1
3991,125106,125091,15711,1,182428,,2017-03-07,0 days 18:52:07,"No es dónde hay o no. Si no el número de centros culturales por por habitante. En el caso de Hortaleza casi lo duplica respecto a otros distritos. Por ende, son otros distritos y no el mío precisamente los que en este caso requieren de mayor inversión en centros culturales, al menos para equipararlos a los demás ciudadanos vecinos que disponen de más centros que ellos.",1,0,1
3992,125108,125106,15711,1,103472,,2017-03-07,0 days 18:58:30,Tu has dicho que hay distritos sin centro cultural. Yo te he preguntado cual y tu no me has respondido.,0,0,0
3993,125111,125093,15711,1,182428,,2017-03-07,0 days 19:12:18,"1 a quién se iba a vender esa parcela? ¿Para qué? 2 ¿Cuáles son el resto de parcelas? Quizás haya previsto en un futuro hacer algo con ellas y no hacerlo todo de golpe porque económicamente es inviable? 3 ¿Cuáles son esas dotaciones prioritarias que necesitáis en las que el Ayuntamiento tiene potestad legal? 4 ¿Está el proyecto de polideportivo totalmente descartado para un futuro? Lo digo porque en varios distritos se ha tenido que bloquear su construcción porque en los preacuerdos y contratos que hizo la Bottle, había mucho con olor a podrido y ahora se están empezando a llevar a cabo tras renegociaciones con las empresas implicadas. 5 ¿Por qué los vecinos de Valdebebas no habéis denunciado a la Comunidad de Madrid si hay leyes estatales están bien claras?.",1,0,1
3994,125112,125093,15711,1,182428,,2017-03-07,0 days 19:17:29,"La cocina común que será seguramente tipo office va en la misma línea que lo anterior. Lo de tener la zona de lavadoras y secadoras en un mismo espacio, no sabéis lo que se gana tanto a nivel económico como de espacio Esto es común en el extranjero, como ya he dicho. Lo de los tres despachos no sé qué es.",1,0,1
3995,125113,125093,15711,1,182428,,2017-03-07,0 days 19:22:51,"Ah, sí. Lo de las viviendas. Estaba previsto desde hace bastantes meses dotar esa zona de vivienda social. El ARTEfacto este era un proyecto enmarcado en la misma línea, pero otro diferente. Quizás -que es lo más sensato- ambos proyectos se estará hablando de cohesionarlos. ¿Podría ser por esto? Es que me da la sensación a veces que desde fuera tenemos y damos más información que la que nos dais los vecinos detractores. Y quiero entender. Cuando hay cosas que me parecen una chorrada o que no van por buena línea del consistorio, no me callo. Y quiero informarme lo mejor posible, pero no con información que parece que se desvanece. Quiero entenderos porque no veo normal que haya tanto detractor. Tiene que ser por algo.",2,1,1
3996,125115,125108,15711,1,182428,,2017-03-07,0 days 19:26:16,Lee bien porque no he dicho tal cosa.,1,0,1
3997,125116,125092,15711,16,103472,,2017-03-07,0 days 19:31:31,Perdón el corrector. Cancha.,2,1,1
3998,125117,125115,15711,1,103472,,2017-03-07,0 days 19:33:21,Cito: Tenéis el mismo número de centros culturales que distritos que casi duplican vuestra población.,0,0,0
3999,125123,125115,15711,1,182428,,2017-03-07,0 days 19:52:20,"Ahhh, ¿Qué ahora sois un distrito? Nuevas noticias. Ni siquiera sois barrio. Sois dos barrios. Es una zona que fue dividida por la CAM entre dos barrios diferentes. Si creéis que es necesario independizaros de ambos barrios y ser un barrio independiente, solicitadlo. No empecéis por el tejado. A nivel legal, el tema de los centros culturales va por distritos, no por barrios. Es más, tenéis desde la renfe dos centros a la misma distancia que tengo yo el que tengo más cercano de mi distrito, desde mi casa. No mezcléis términos, que a la gente la liáis.",2,0,2
4000,125126,-1,15711,18,182428,,2017-03-07,0 days 20:31:04,"Pero calla, Maricarmen! Si hablan de distrito y barrio de Valdebebas, y no son ni una cosa ni la otra. Es una zona que se ha seguido llamando así, y que pertenece a dos barrios diferentes, de dos distritos diferentes. Aquí huele a independentismo. Cosa que contrastando la población del resto de barrios de Madrid, les deberían dejar y meterles directamente al barrio de Timón 10592 hab distrito de Barajas 46264 hab y que salgan del barrio de Valdefuentes 48722 hab distrito de Hortaleza 177738 hab. Valdefuentes que es un barrio tiene la misma población que todo el distrito de Barajas entero. Quizás no suene tan bien decir que vives en Barajas como en Hortaleza, pero esto ayudaría a los mismos vecinos a saber a qué zona pertenecen porque ni ellos lo saben, al parecer. Entonces claro, no entienden que el tema de colegios, centros culturales y demás, va supeditado a barrios o distritos, no a zonas.",0,0,0
4001,125129,-1,15711,19,182428,,2017-03-07,0 days 20:35:27,"Me recuerda a la zona de Saconia, que es una zona del barrio de Valdezarza Moncloa-Aravaca pero muchos no han querido nunca aceptar que forman parte del barrio de Valdezarza porque era de pobretones xD ¡Me parto! Saconia, llamada a así por la empresa que construyó los bloques, que resultó ser además un pufo en toda regla en la época. Un orgullo de nombre, además.",1,0,1
4002,125130,123399,15711,1,182428,,2017-03-07,0 days 20:37:41,"Y para seguir, es que no son un barrio, ni un distrito.",2,0,2
4003,125131,122605,15711,1,182428,,2017-03-07,0 days 20:40:20,"María, que lo llaman barrio y no son ni barrio. Que son una zona dentro de dos barrios diferentes de dos distritos diferentes.",2,0,2
4004,125132,123093,15711,1,182428,,2017-03-07,0 days 20:42:41,Esta es una de las mejores respuestas que reflejan cuál es el verdadero problema que tienen los detractores de la zona de Valdebebas. Que no sois barrio.,6,1,5
4005,125134,125098,15711,1,141420,,2017-03-07,0 days 20:52:28,"Pues sí, el centro cultural y el polideportivo son competencia del Ayuntamiento. Pero eso no hace menos cierto que los colegios, los centros de salud, los institutos y el transporte sean competencia exclusiva de la Comunidad de Madrid.",3,2,1
4006,125181,-1,15711,13,231728,,2017-03-08,0 days 09:17:28,"Me gustaría saber si los que hablan de que este proyecto es bueno viven en valdebebas, o simplemente son los palmeros del ayuntamiento. Los que estén a favor de que se construya ese edificio que lo solicite al lado de su casa. Los que vivimos a vayamos a vivir allí, no lo queremos. Gracias.",4,3,1
4007,125249,-1,15996,9,118935,,2017-03-08,0 days 11:53:45,"Stop clasistas Iros a Valdebebas y como os va el estilo Donald Trump, podemos levantar un muro y os quedáis allí la mar de pichis. Fuera clasistas del distrito.",6,1,5
4008,125250,125112,15711,1,103472,,2017-03-08,0 days 11:54:47,"La lavandería y la cantina no cocina. Y dicho por Ahora Madrid son, según ellos, dotaciones para el barrio, no para esas viviendas. Además, el barrio necesita un espacio para reflexionar ¿tres despachos? 1° que no eres del barrio y 2° que te falta información para comentar. Me gustaría que por educación ante los vecinos no lo hagas hasta que no estés informada. Busca en Google, en el FB de la Asociación de vecinos, en el foro de Nuevos Vecinos, en twitter. Busca #StopArtefacto y encontraras todo. Hasta que la empresa Gea21 qie se ha llevado 18000€ tiene relación con Manuela Carmena. Por educación y respeto ante una situación que no es agradable. Y remarcando que los vecinos no nos negamos a la vivienda social. Es más Ahora Madrid ha eliminado vivienda social de la pastilla comercial y tiene paralizados a Valdecam.",1,1,0
4009,125253,125111,15711,1,103472,,2017-03-08,0 days 12:01:10,"Te repito que la lavandería se supone que es para todo el barrio como una dotación municipal. Y sí, hemos vivido en el extranjero.",1,1,0
4010,125255,-1,15996,4,423820,,2017-03-08,0 days 12:02:42,Buenos días Cuando leí la propuesta no daba crédito a lo que estaba leyendo Actualmente tenemos en El Barrio de Rejas un colapso en los accesos de entrada y salida que está haciendo que se convierta en una ratonera La viabilidad de este proyecto destruiría el único pulmón natural de la zona. Hay que recordar que es prioritario aumentar la frecuencia de EMT y habilitar la estación de tren de Odonell previo a este tipo de proyectos Creo que deberíamos intentar comunicarnos con los diferentes concejales de distrito y en su caso con la oposición para que nos ayude a frenar esta barbarie. Nuestro barrio está creciendo de forma desmesurada y esto sólo va a ayudar a que las viviendas que con tanto esfuerzo años de hipoteca e ilusión adquirimos se conviertan del día a la noche en viviendas Gueto No sé cómo lo podemos hacer pero hay que hacer algo Un saludo.,5,5,0
4011,125301,125112,15711,1,182428,,2017-03-08,0 days 16:00:36,"Si precisamente os he pedido información y te pregunto para aclarar mis dudas. Creo que te lo he dejado más que claro. Lo de la lavandería no lo vería nada mal; seguramente cueste más barato que decenas de empresas que hay por todo Madrid que por cierto, no he visto cosa más cara en vida ni en el extranjero De hecho yo en un par de países prefería económicamente ir a estos espacios porque me salía más barato que hacer uso de la lavadora de mi piso. Bien! muchas gracias por el documento. El que encontré no viene tan especificado todo.",1,0,1
4012,125302,125112,15711,1,182428,,2017-03-08,0 days 16:04:42,"Lo de los despachos, ¿se podría entender como el alquiler de despachos que se puede hacer para empresas pequeñas y emergentes como en los Viveros de Empresa? Tenéis conocimiento de que existe este tipo de cosas desde hace muchos años repartido por todo Madrid? o qué usos están proponiendo para dichos despachos? En el proyecto no se especifica aún. Lo de la cafetería-comedor ya lo veo más claro. Sería como apoyo al auditorio y el movimiento de personas en la zona. No lo veo mal, la verdad. Si es para el barrio y no solo para las viviendas, mejor que mejor! y lo de paralizar el tema de la vivienda social. Con todos los pufos que han salido, me parece más que acertado esperar, investigar y reproponer, que llevarlo a cabo. 42 mill es una mierda para las arcas, ya te lo digo. Con la extensión de esa parcela. Me parece una auténtica estafa que realmente no revertiría en la ciudadanía. Y gracias por la info adicional. Esto es lo que necesitamos los que no somos de allí.",1,0,1
4013,125306,125111,15711,1,182428,,2017-03-08,0 days 16:14:20,"Lo de la lavandería para todo el barrio lo veo genial. Lo de 42 mill de mierda no supone a la larga una inversión, que de eso se debería tratar cuando vendes terreno público. No estamos acostumbrados a eso, claro. Ya con que me paguen una vez y una mierda. Qué más dará lo que se haga después. Lo de denunciar a la CAM a mí ni me va ni me viene. Os lo propongo porque mucha gente detractora se queja de falta de transportes, colegios/institutos públicos. Pero claro, al enterarme de que no sois ni distrito ni barrio, ahora entiendo por qué la CAM pasa de vosotros y puede legalmente pasar. No hablo sin saber. Todo lo que expongo son preguntas, no afirmaciones. Y si encima veo que me habláis de barrio y/o distrito y no sois ni una cosa ni otra. Pienso aquí falla algo. Te vuelvo a dar las gracias por la info, que para eso os la he pedido y he preguntado.",2,0,2
4014,125307,125111,15711,1,182428,,2017-03-08,0 days 16:16:28,"Y por favor, ¿qué queréis que busquemos de Valdecam? ¿Qué el Tribunal Superior de Justicia anuló el proyecto por ilegalidades en dicho proyecto de la Botella y la Aguirre? Vale, lo háremos.",2,0,2
4015,125308,125307,15711,1,182428,,2017-03-08,0 days 16:23:11,"Perdón. Aquellas dos. Y los cooperativistas, que también llegaron al acuerdo. Espero que las negociaciones sigan su curso a buen puerto, porque a los cooperativistas no les deseo ningún mal. Tampoco les deseo que se metan en tejemanejes ilegales observando solo el fajo de billetes que se desembolsarán. Y tampoco deseo que pierdan su dinero invertido, por supuesto. Pero hay que llegar al equilibrio entre el dinero que se gane y el desarrollo equilibrado entre espacios privados y públicos. Ahí hay una buena liada. No es normal que estén tardando tanto desde el Ayuntamiento y los colectivos en llegar a un acuerdo. Mi rechazo a todas las entidades que no se están poniendo de acuerdo para que esto siga adelante de una manera u otra y que beneficie a todos y no solo a las entidades privadas. Todo mi apoyo a ambos.",3,1,2
4016,125310,-1,15711,19,182428,,2017-03-08,0 days 16:35:41,"Los detractores no serán cooperativistas y familiares o amigos de cooperativistas que están metidos en el ajo, no? Uhmmmm. Que me podrían estar cuadrando muchas cosas si fuera así.",1,0,1
4017,125364,118008,15996,1,424128,,2017-03-08,0 days 21:32:46,No podemos dejar que nos quiten esa zona de árboles mucho menos con un proyecto urbanístico.,8,8,0
4018,125379,-1,15996,6,58696,,2017-03-08,0 days 22:43:29,Mi apoyo para San Blas desde Valdebebas.,2,2,0
4019,125454,-1,15711,11,84935,,2017-03-09,0 days 09:45:26,,2,2,0
4020,125492,123260,15711,1,182428,,2017-03-09,0 days 15:05:56,"Lo que estaba proyectado, el Tribunal Superior de Justicia lo echó para atrás aún estando la Bottle en el poder. Había/hay mucho olor a podrido ahí en ese proyecto, donde estaba/están metidos los cooperativistas de Valdecam. Los centros culturales van por distritos; en el caso de la zona de Valdebebas que no es distrito ni barrio, existe en su distrito casi el doble de centros culturales por habitante que en otros distritos. Otra cosa es que quieran otro centro a cinco minutos andando de sus casas.",8,5,3
4021,125493,115739,15711,1,182428,,2017-03-09,0 days 15:14:07,"Mejor ser cauteloso para no poner en evidencia a los cooperativistas y las empresas involucradas en el proyecto ilegal que se firmo con los anteriores consistorios, creo yo.",1,0,1
4022,125494,116036,15711,1,182428,,2017-03-09,0 days 15:20:55,"De acoso nada. Si Valdecam firmó un proyecto ilegal, invirtieron en un proyecto ilegal según dictó el Tribunal Superior de Justicia, habría que llegar a un entendimiento. Menos mal que se ha medio bloqueado, porque ya veía a los cooperativistas con los edificios levantados y al TSJ mandando posteriormente su demolición. Eso sí que hubiera sido un chiste. Parte de la zona de Valdebebas es de Hortaleza y otra parte es de Barajas. Valdebebas ni es distrito ni es barrio. No sé qué problema habría en que se os metiera íntegros al distrito de Barajas. El de Hortaleza cuadruplica la población.",1,0,1
4023,125543,-1,15711,13,140381,,2017-03-09,0 days 18:28:56,Soy futura vecina de la parcela 106 destinada a vivienda libre. No es justo que unos privilegiados puedan acceder a una parcela libre a precio de protegida Todos los vecinos de las parcelas colindantes nos hemos tenido que hipotecar de por vida por no poder acceder a una vivienda protegida. Respeten la ley. Las leyes deben ser por igual para todos.,4,3,1
4024,125627,125543,15711,13,226039,,2017-03-10,0 days 13:34:06,"Sale más rentable no dar un palo al agua, que trabajar 10 horas diarias, pagar tus impuestos y encima llegar justo a fin de más por la hipoteca y porque no te dan una miserable ayuda ni para la casa, ni para la guarderia, ni para el ibi que nos sacan.",3,2,1
4025,125639,-1,15970,1,423412,,2017-03-10,0 days 14:33:44,"No creo necesario poner con más normas ya están lo que hay que hacer es cumplirlas es bien visible un anciano persona con bastón embarazada y que nadie se mueva de su asiento ni siquiera de los que les están reservados siguen con el móvil o mirando para otro lado en más de una ocasión he tenido que pedir a alguine que se levantara para que la persona anciana, embarazada, etc. Pudiera sentarse creo que ESO es lo que debemos hacer los ciudadadanos ante la falta de respeto y civismo o es que una chapa va a cambiar las cosas, cuando se ignoran las normas que claramente hay establecidas?.",0,0,0
4026,125725,123271,15711,1,58010,,2017-03-11,0 days 00:36:11,Jijiji.,3,0,3
4027,125758,-1,15711,13,135805,,2017-03-11,0 days 09:43:59,"Noticia sobre Valdebebas. La crónica subraya que casi 200 procedimientos administrativos, mercantiles, civiles y penales abiertos y archivados y un coste cercano a los 200 millones de euros. Este es el balance, a grandes rasgos, de la pesadilla judicial que ha marcado los últimos 15 años de existencia de Valdebebas, el mayor desarrollo urbanístico de Madrid. Dejo aquí el enlace por si pueda interesarle a algún vecino: .",4,3,1
4028,125759,124655,15711,1,309840,,2017-03-11,0 days 09:44:26,"Fachas, Comunistas Etc. Hoy en día vivimos en democracia aunque le pese a más de uno.",6,4,2
4029,125763,-1,15711,17,135805,,2017-03-11,0 days 09:54:14,"Aunque a día de hoy 11 de marzo de 2017 contamos ya con más de 2900 apoyos, aún no alcanzamos los 3000 Además, no es ni de cerca suficiente para conseguir que se la tenga realmente en cuenta, ya que se requieren más de 27000 apoyos para ello. Por tanto, es crucial que todos los que vivimos en Valdebebas nos movilicemos para que otros vecinos apoyen la propuesta, así como nuestros familiares y amigos empadronados en Madrid De lo contrario, no conseguiremos influir por este medio que el Ayuntamiento detenga y deje definitivamente de lado este disparate sin pies ni cabeza que tanto perjudica a todos los vecinos del barrio. Es más, el engendro en cuestión se opone abiertamente a la voluntad mayoritaria de los vecinos y es manifiestamente contraria al interés general del barrio. ¡Ánimo a todos los vecinos de Valdebebas, que con voluntad, esfuerzo y perseverancia conseguiremos detener, finalmente, este absoluto despropósito!.",5,3,2
4030,125975,-1,61,1,35701,,2017-03-11,0 days 19:35:27,Tenemos nueva propuesta para hacer un estudio de impacto ambiental de la Contaminación lumínica de Madrid. Veras que hemos incluido en el documento el tema de seguridad. Con apoyo de 21 organizaciones de Madrid/España/Mundo.,0,0,0
4031,125977,37090,61,1,35701,,2017-03-11,0 days 19:35:43,Tenemos nueva propuesta para hacer un estudio de impacto ambiental de la Contaminación lumínica de Madrid. Veras que hemos incluido en el documento el tema de seguridad. Con apoyo de 21 organizaciones de Madrid/España/Mundo.,0,0,0
4032,125978,18539,61,1,35701,,2017-03-11,0 days 19:35:49,Tenemos nueva propuesta para hacer un estudio de impacto ambiental de la Contaminación lumínica de Madrid. Veras que hemos incluido en el documento el tema de seguridad. Con apoyo de 21 organizaciones de Madrid/España/Mundo.,0,0,0
4033,125979,59781,61,1,35701,,2017-03-11,0 days 19:36:17,Tenemos nueva propuesta para hacer un estudio de impacto ambiental de la Contaminación lumínica de Madrid. Veras que hemos incluido en el documento el tema de seguridad. Con apoyo de 21 organizaciones de Madrid/España/Mundo.,0,0,0
4034,127332,-1,1918,1,431402,,2017-03-14,0 days 12:24:56,"Propongo crear una plataforma entre todas las personas que están de acuerdo con eliminar estos impuestos abusivos y conseguir firmas y apoyos para que finalmente se apliquen terminos impositivos más justos a la realidad, tanto de trasmisiones en vida como después de la muerte a los hijos o no, pues ya se paga el IBI que grava anualmente al contribuyente, en todo caso que el incremento de patrimonio este regulado en función de ingresos, no es lo mismo para un pensionista o trabajador mileurista que para los dueños de las torres kio, etc.",1,1,0
4035,127404,127332,1918,1,24682,Autor,2017-03-14,0 days 14:51:38,"Me parece bien tu propuesta. Habría que redactar una propuesta que tuviera amplio consenso y luego conseguir firmas. Mi propuesta sería: Cuando se recibe como herencia un inmueble o piso se paga un impuesto municipal de plusvalia que es incluso superior, en importe, al impuesto de sucesiones, con el agravante de que como solo se produce un cambio de titularidad no hay ningúna transacción económica por en medio que te permita obtener algún ingreso con el que pagar el impuesto, lo que supone un fuerte quebranto en los ahorros, sobre todo si estas jubilado o en desempleo, Cuando hay una compra-venta del inmueble, en la que el vendedor recibe el importe de la venta, el impuesto está más justificado y, al menos, se recibe un dinero que te permite pagar el impuesto.",0,0,0
4036,128006,125763,15711,17,118355,,2017-03-14,0 days 18:35:16,Cuantas propuestas alcanzan los 27000 apoyos? Ningúna de las que han llevado a cabo ha alcanzado ese número.,3,2,1
4037,128583,-1,86,2,153439,,2017-03-15,0 days 10:32:04,"Estoy de acuerdo con esta propuesta, yo vivo en el Puente de Vallecas y no tengo ningún sitio cerca donde tirarlo. Al final lo echo en una envase de cristal y lo termino tirando a la basura, pero no me parece adecuado.",0,0,0
4038,128699,-1,4541,1,97317,,2017-03-15,0 days 12:27:11,N,0,0,0
4039,128701,-1,4541,1,97317,,2017-03-15,0 days 12:30:39,"No me apetece mucho que el dinero de todos se vaya en cursos de educación para los propietarios de perros. Creo que hay necesidades prioritarias para destinar el dinero de todos. Simplificaría las cosas si al que no es cívico con su perro que no se le permita tener más. Así al resto de ciudadanos no nos toca aguantar mierdas, perros sueltos, y frases típicas como. Si no hace nada.",0,0,0
4040,128872,-1,15711,15,51887,,2017-03-15,0 days 15:51:57,"Todo nuestro apoyo de los vecinos de Rejas - San Blas, voto compartido! Estamos en barrios sin la más minima dotación municipal, son graves problemas de accesos, y en nuestro barrio, además, plantean eliminar 100 árboles para crear este artefacto.",3,2,1
4041,128874,118677,15996,9,51887,,2017-03-15,0 days 15:55:27,"Sí, la mejor idea que ha tenido el ayuntamiento es hacer línea continua en el acceso desde la vía de servicio, y poner un coche de policía municipal vigilando quien se la salta para poner la multa. Nada ha mejorado el acceso al barrio, nada ha mejorado la movilidad. Sólo los ingresos por multas de este ayuntamiento. Para recaudar sí se acuerda del barrio. Para escucharnos, nada!.",3,3,0
4042,128909,128701,4541,1,1468,Autor,2017-03-15,0 days 16:29:30,"El dinero de todos subvenciona en parte los cursos, talleres, etc. , que el Ayuntamiento organiza, según intereses y necesidades tan legítimo es un curso de educación canina como lo es uno de pintura, Historia del Arte, Pilates, etc. , a unos les interesa una cosa y a otros otra. Parece que algunos consideran que los ciudadanos con perro tienen menos derechos que el resto.",0,0,0
4043,128972,115642,15711,1,84935,,2017-03-15,0 days 18:08:00,Esta propuesta me recuerda a Show me a hero. ¡Que lamentable y mediocre!.,1,1,0
4044,129077,125103,15711,1,135805,,2017-03-15,0 days 20:36:41,"A mí, por favor, no me metas en el mismo saco con un individuo que, además de hacerse llamar cobardemente garan04, ni siquiera sabe escribir y es un rabioso saboteador carmenita. ¿Es garan tal vez gañan un nombre o qué?.",3,1,2
4045,129144,128972,15711,1,20970,,2017-03-15,0 days 22:27:47,"Gracias por el aporte televisivo. Vere la serie, pero la realidad es barrio es algo más serio.",0,0,0
